Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Hungary,HUN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,378583738.252915,403164330.909476,351916420.313155,-4262485321.1674,-4053569972.81271,-1711883518.41086,-1854085269.5794,-2139729352.16102,-3721634281.07288,-4108992898.71996,-4173563161.65006,-3289609794.38738,-4361443385.9147,-7039900025.20667,-9445878133.34234,-11181808084.8179,-8422271299.47517,-10209896208.3164,-11125011068.8044,-892033654.183192,341646259.646128,886554259.949579,1989672606.8815,4665997538.15975,1604607987.09942,2925516290.04182,5854912155.02455,2768954240.52673,415010400.141784,-1283430268.00208,-1582169454.17311,-7290457170.55365,-14240071439.5169,..
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.00668895244598,..,1.21940362453461,..,0.918442904949188,..,1.26067221164703,1.13186395168304,0.82829761505127,1.00310039520264,0.985676109790802,0.747096717357636,0.750263869762421,0.536816298961639,0.685783743858337,0.743254065513611,0.675794780254364,0.796646118164063,0.669904828071594,0.737792491912842,0.64338093996048,0.796199262142181,0.737417697906494,0.761821568012238,0.836977124214172,0.798463761806488,0.635951280593872,..
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,3350.25832349229,3735.10582034276,3873.98772279767,4173.37302405441,4494.70762405948,4525.03910312241,4596.18262235195,4744.21226429639,4793.47852203763,4624.28165670295,5276.03318905496,6655.33300865319,8419.43087098103,10301.7033946743,11223.3993032598,11489.5608654088,13940.9092761999,15772.3300839383,13077.305465178,13217.5045951108,14234.471576937,12984.8365730133,13715.0703590361,14294.2584180751,12717.038597002,13104.6995457458,14621.2395956755,16425.2050299693,16786.2136399075,16125.6094085407,18753.0469453539,18390.1849993244,..
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-3.06418034654369,-0.576108517766556,2.94715455629861,1.48952547622301,0.082413297607502,3.1431221936127,3.90000450119636,3.07102686649078,4.47919473197571,4.07408803273854,4.7412865464827,4.07424974585209,5.00462069164915,4.29427761009178,3.9460668802932,0.277372772325805,1.00394302900897,-6.59786721850169,1.0762540427767,1.86683747544298,-1.25022602347063,1.80252210082266,4.23220980614269,3.7073159793626,2.20100189293856,4.27197601620695,5.36234836176223,4.86422573511891,-4.53555083281567,7.08572084592274,4.5545566416229,..
Hungary,HUN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,0.910500645637512,..,0.813627004623413,..,0.832505941390991,..,0.868621826171875,0.805350184440613,0.846134841442108,0.838809192180634,0.976617097854614,0.941449284553528,0.913386523723602,0.771155953407288,0.77266937494278,0.756602585315704,0.611102879047394,0.582987368106842,0.509287118911743,0.381605446338654,0.412847846746445,0.5353684425354,0.554466903209686,0.498275101184845,0.490737408399582,0.506304800510406,0.423674017190933,..
Hungary,HUN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,21.5091796494696,21.2784550856639,19.4910605451918,26.7327889444513,21.930280736456,20.2607985778717,13.7672389258277,8.12026432054157,9.58348091637275,11.0465639891595,8.09150583095244,5.43344610640528,5.09107072516386,2.62703094651735,3.65668643970305,5.44367721666583,4.80613866757824,4.1990645514699,2.53257045300049,1.92872070289376,2.89276167816158,2.82053189026186,3.6927260947232,2.7757419080134,1.3204719948326,4.02970505144422,4.847425391946,4.78502518079389,6.40166854073203,6.44509799276666,14.4892789512247,..
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,8.5,9.94,12.1,10.85,10.17,10.02,8.99,8.93,6.93,6.56,5.67,5.61,5.79,5.83,7.19,7.49,7.41,7.82,10.03,11.17,11.03,11,10.18,7.73,6.81,5.11,4.16,3.71,3.42,4.25,4.05,3.61,4.091
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.7,8.5,9.942,12.098,10.847,10.168,10.022,8.991,8.925,6.929,6.563,5.671,5.608,5.79,5.832,7.189,7.494,7.406,7.817,10.03,11.172,11.029,11.003,10.177,7.725,6.813,5.115,4.156,3.709,3.419,4.25,4.045,3.609,..
Hungary,HUN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,63.2058666666667,74.7353833333333,78.9883916666667,91.9331833333333,105.160458333333,125.681425,152.646666666667,186.789166666667,214.401666666667,237.145833333333,282.179166666667,286.49,257.886666666667,224.306666666667,202.745833333333,199.5825,210.39,183.625833333333,172.113333333333,202.341666666667,207.944166666667,201.055,225.104166666667,223.695,232.601666666667,279.3325,281.523333333333,274.433333333333,270.211666666667,290.66,307.996666666667,303.140833333333,372.595833333333,..
Hungary,HUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.025491543,0.081708017,0.224608151,0.441345432,1.382653252,2.566046652,4.589519791,6.861470978,10.42936893,15.91507583,30.15352299,48.8057768,67.85414098,78.51885074,86.45494989,92.51973936,99.09176258,109.8470378,121.954914,117.8236573,120.2766945,117.4485123,116.7030517,117.1374199,118.8347046,100.5722734,101.3947585,101.5946158,102.7165638,105.1259564,105.9697831,106.9277943,104.0561504,..
Hungary,HUN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,1.16006595717178,0.90862663689079,-10.6230383666042,-9.39050696412632,-3.68736354957262,-3.97371353683823,-4.52403214089525,-7.64089459990879,-8.37316052852778,-8.83884807792618,-6.1202055106571,-6.45098818485992,-8.25455219541706,-9.07203584247206,-9.87694875083312,-7.27842222201558,-7.28306964455016,-7.02666533035243,-0.680581918284138,0.258479557471018,0.624587935617537,1.54460562715563,3.43886285910523,1.13774676343237,2.33715658785807,4.55246110276036,1.93481360578556,0.258467747165692,-0.782481810749043,-1.00629567678335,-4.00376489576076,-8.02992966759989,..
Iceland,ISL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-10473394.8497938,10195196.3308467,19494063.8650728,14333099.9456699,24342416.7783409,34198629.3157458,-19734786.8301715,-91539178.5895828,-78871018.6955283,57676890.4849181,219394452.133569,168643664.455759,250310280.444481,47943493.6735367,1826342574.26649,3975844142.33413,1673898966.10331,3344454082.55396,-4982878838.21287,2208552244.61118,-2748651912.9854,-1082906199.98412,-4229093310.64079,54508979.0990451,-745420864.754369,-695187948.262079,-743724078.173073,-163299305.994324,470995915.479473,702942464.560541,501161099.926043,-504982833.404015,-992663000.692582,..
Iceland,ISL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0742523356404826,-0.266813584732624,0.122131073381174,-1.88944286310902E-05,0.0374710589868851,-0.130677741078363,1.12281928859909,1.95533983433771,1.81194911645345,0.741916720260383,1.71910672335357,1.98480647133146,0.986280282344157,2.93416250883022,5.46329455319797,18.3568910420242,22.1957301923828,31.7384495595613,6.65954120061332,0.483397737786495,1.86880354711353,7.27227438749282,6.94277709651988,2.93088850938654,4.29141502345504,6.54080992846603,-5.12806396736361,-28.3072317012805,-2.37128033729888,-2.25459249123475,-4.07339293759629,1.81979088801129,4.35020410848753,..
Iceland,ISL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-4803187.83042594,-18436099.0772239,8648079.00261276,-1174.96544936253,2394198.45398918,-9309003.2336037,83381484.1223949,148012830.038199,154082591.966407,66639312.8881673,155160734.106047,163445772.282048,91905493.0570106,335355205.005774,755317000.399857,3093680067.57088,3876554983.10737,6872169567.20657,1203686964.67602,63588140.7547116,256982201.688046,1106958185.40328,1024164328.08698,472607545.774898,766775539.042214,1145767444.82301,-1066286957.46864,-6999892980.93709,-622718386.260034,-556463720.652854,-878458464.586911,465792586.906982,1220864330.61939,..
Iceland,ISL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.73311007022858,..,1.91423785686493,..,2.1970431804657,..,2.19461417198181,2.22752285003662,2.167231798172,2.30135536193848,2.17291116714478,2.19767022132874,2.32725143432617,2.03152012825012,1.93496966362,1.93282318115234,1.87803149223328,1.90477347373962,1.82383286952972,1.89814746379852,1.90391433238983,1.79447102546692,1.80538582801819,1.67087435722351,1.667649269104,1.760617852211,1.56752812862396,..
Iceland,ISL,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,94.389,94.69,92.837,94.226,92.807,91.08,91.447,91.29,90.791,90.162,90.358,89.989,90.795,90.942,90.809,91.014,91.712,91.749,91.329,90.208,90.165,88.067,85.957,86.687,..
Iceland,ISL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,74.703,75.279,74.541,74.6,76.987,75.762,74.778,76.136,77.379,78.548,78.232,77.247,77.657,76.642,75.931,76.957,77.169,76.494,74.894,74.893,74.249,74.329,75.053,76.348,77.158,77.992,77.179,76.149,75.529,73.52,73.366,74.303,74.39
Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.505129002,1.53916008,2.667825265,6.794811784,11.2158757,14.80647932,27.47886875,36.2642065,41.29456671,44.47053382,49.39299537,79.12,83.14,83.88,87,89.51,90.6,91,93,93.39,94.8196868,96.20979955,96.5468,98.16,98.2,98.2400163,98.25520119,99.01095399,99.50494117,99.5327519,99.68701957,..,..
Iceland,ISL,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.86076653003693,..,1.84430778026581,..,1.94497442245483,..,1.95681166648865,2.03996324539185,2.05234384536743,1.96848773956299,1.89015877246857,1.78888738155365,1.82254898548126,1.63136506080627,1.580402135849,1.5774759054184,1.48314440250397,1.48348927497864,1.48597574234009,1.46154487133026,1.3506007194519,1.41327965259552,1.4258269071579,1.48212385177612,1.47633063793182,1.59525525569916,1.56327533721924,..
Iceland,ISL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-133579137.39075,-269144886.027665,-160317456.568754,36855575.5495543,115625098.296134,12613300.8970686,-181595470.194168,-177571591.284468,-610406357.364331,-637371073.950509,-912973168.217653,-378673621.09768,119951753.578697,-565708397.474089,-1401729087.26035,-2648842463.07377,-3970527068.81908,-2916254898.09557,-4146190898.00387,-1185233540.66451,-844996658.186773,-715955284.915382,-518604188.05306,1009682041.51853,776608799.561529,985803077.578847,1719952612.65635,1052620758.66164,1124234193.7945,1614811017.00178,200648076.721871,-758255148.615209,-577122346.29566,..
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.32520198822021,..,1.37710535526276,..,1.57533061504364,..,1.62029254436493,1.51723217964172,1.45700466632843,1.44469714164734,1.45382654666901,1.48559415340424,1.21502387523651,1.1908872127533,1.02225363254547,1.24400973320007,1.24503207206726,1.28713369369507,1.24697458744049,1.29848098754883,1.34658873081207,1.33768498897552,1.39457714557648,1.61964797973633,1.37493765354156,1.3721786737442,1.26293528079987,..
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,25384.9150226302,26802.9895156678,27124.2745379594,23579.7953612417,24018.6313967189,26633.5913761549,27614.8770273122,27919.1854966562,31030.0535989181,32381.6252356488,32096.3722613695,28897.4439396908,32409.2161491753,39476.6978486684,47334.9306537723,56794.8501588953,57492.9342498703,69495.7267376825,56943.3704468563,41301.273219718,43237.0729488958,47714.5922308485,45995.5478789467,49804.9829978371,54576.7448146565,52951.6815110898,61987.9263620283,72010.1490316258,74452.1890731447,68452.23622306,58848.41812446,68710.2442005473,73466.7786674708,..
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,4.56712358678963,5.7716124249294,7.36280095338691,4.03492352675367,4.98504277020335,4.01349755473568,0.559519082007625,2.14268837866911,7.80239950753543,6.12443896533613,6.31699308637074,8.45486009612951,2.20949641882098,-7.66380956025947,-2.83277491540855,1.84577915624217,1.06363660743763,4.55246032015107,1.68721501750642,4.43666371937172,6.30368710650176,4.19494882908376,4.88917299486545,1.86117794293874,-7.2156705720011,4.50773501940634,7.23808933976416,..
Iceland,ISL,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.60150218009949,..,1.65966057777405,..,1.79679453372955,..,1.85915970802307,1.91875457763672,1.90612423419952,1.93932402133942,1.88209331035614,1.82779610157013,1.8531905412674,1.70691537857056,1.70661580562592,1.68856692314148,1.67797338962555,1.65392100811005,1.70472538471222,1.6339955329895,1.48363721370697,1.5700169801712,1.67916393280029,1.72634088993073,1.75132393836975,1.712641954422,1.70302581787109,..
Iceland,ISL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,2.47929131349356,2.75410052366642,4.71460493246096,3.4988933721487,4.02479334126352,8.70374978605457,5.87213784679803,0.491863235904162,2.6750133342794,3.06586110573276,8.61668451093136,4.33314563453666,12.1352814872696,10.8047085143171,6.36885446534224,3.09666958205543,3.44088030034162,2.12454183861854,4.14165194460018,6.0545203480569,2.260860866933,0.936992856331969,2.63161215080015,4.4567758015221,4.01484544334625,6.49643050909326,8.919407962718,..
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,2.55,4.31,5.26,5.33,5.2,3.6,3.72,3.07,2.18,1.94,1.87,2.99,4,4.03,2.55,2.83,2.25,2.95,7.22,7.56,7.03,6,5.38,4.9,3.98,2.98,2.74,2.7,3.51,5.48,6.03,3.79,3.051
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.548,4.305,5.257,5.326,5.196,3.6,3.72,3.069,2.178,1.936,1.874,2.988,3.997,4.031,2.547,2.83,2.251,2.946,7.22,7.564,7.028,6,5.376,4.897,3.979,2.978,2.742,2.704,3.507,5.478,6.029,3.789,..
Iceland,ISL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,58.283775,58.9963416666667,57.5459333333333,67.6031816666667,69.9443783333333,64.6916666666667,66.5,70.9042908333333,70.9583333333333,72.3352933333333,78.6159466666667,97.4246033333333,91.6616666666667,76.7089825,70.1916666666667,62.9816666666667,70.18,64.055,87.9479166666667,123.638381413044,122.241811205165,115.954039762284,125.082787013769,122.179121320458,116.767352506899,131.918708431432,120.811548065239,106.839572014,108.300176306626,122.606773601907,135.421711629205,126.988860204557,135.27990200138,..
Iceland,ISL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.92519773,4.99591071,5.837435218,6.596017156,8.205496124,11.53724022,17.39083586,24.08938811,38.01884901,62.17501243,76.3499158,86.99086377,90.49333213,96.50415285,99.21603503,95.31357313,99.29358371,104.5678573,106.0453551,106.5605395,107.1447195,107.764655,109.7000115,109.9498803,112.9417905,115.9665922,119.6434051,116.7618266,116.5506905,114.5997217,114.9221778,118.0741761,122.5171495,..
Iceland,ISL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.0649958515623,-3.89515762269966,-2.26405691328285,0.592668526769544,1.80962228565469,0.177062745323865,-2.44537379973869,-2.34582911356838,-7.17813249237786,-7.09605541053178,-10.1153060454823,-4.59842945573541,1.28725765405433,-4.94961863129668,-10.1388673675219,-15.7173694176824,-22.7337798444996,-13.4684408003706,-22.9392939536373,-9.01015827017163,-6.14491097728025,-4.70354106391418,-3.5156011396135,6.26157055695868,4.34644886292108,5.62762590827157,8.27171987498996,4.25674789459763,4.28102734251169,6.54263819647393,0.930400800503968,-2.96240397340879,-2.05641195257267,..
India,IND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,-73537638.3885329,-276512438.973893,-550019384.367517,-890688166.019256,-2026439031.09277,-2186732315.37831,-3464411051.97412,-2587058630.28267,-2089233597.0623,-3074684332.47754,-4073961343.30435,-3947895991.54349,-2444138426.15877,-3592188066.40631,-4628652265.34265,-5992285935.49798,-8201628957.6202,-24149749829.7088,-19485789182.6878,-11428785745.7844,-23890659988.138,-15442447342.912,-26388082470.2872,-22890162761.0214,-36495216490.7242,-39411278940.2538,-28875941053.3143,-30699661201.0258,-37469945322.0152,-53239697390.8242,-27488543123.438,-35408008686.0269,..
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0737400205365026,0.0272255401825463,0.0959419487133591,0.197056426383431,0.297385908910509,0.594986329567619,0.617479351603705,0.860208959660143,0.625286204187866,0.472644845877164,0.76521264900652,1.05637830509657,1.01157180543153,0.605889254714578,0.765601404561568,0.886100720127634,2.13016842532993,2.07339404667484,3.62052323537544,2.65159033237562,1.63503409434482,2.00206346299243,1.31293453008257,1.51627646654891,1.69565958984687,2.09211521441126,1.93736412242753,1.50731583257041,1.55821483798075,1.78482633953521,2.40913593615799,1.41977527417808,1.46167501540422,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,236690000,73537638.3885329,276512438.973893,550370024.929383,973271468.722874,2143628110.28392,2426057021.91092,3577330042.34586,2634651657.77141,2168591054.37924,3584217307.18756,5128093561.62688,5208967106.27894,3681984671.43429,5429250989.85717,7269407225.61438,20029119267.1396,25227740886.6819,43406277075.8109,35581372929.6642,27396885033.7839,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2644,50610647353.5912,64362364994.3754,44727277562.881,49940258404.266,..
India,IND,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.381090342998505,..,-0.258726745843887,..,-0.403301805257797,..,-0.555382490158081,-0.456320524215698,-0.448476195335388,-0.363160848617554,-0.274562805891037,-0.397690296173096,-0.33909797668457,-0.452406287193298,-0.463754564523697,-0.540835857391357,-0.513968110084534,-0.517085731029511,-0.457155108451843,-0.406170606613159,-0.336941868066788,-0.291451543569565,-0.229412421584129,-0.302205294370651,-0.292916029691696,-0.316493511199951,-0.321810871362686,..
India,IND,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,71.459,..,..,..,..,..,69.206,..,..,..,..,67.616,..,..,..,..,63.087,..,64.064,..,..,..,..,..,60.646,61.446,61.103,61.889,63.462,..
India,IND,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,54.144,54.116,54.105,54.11,54.628,55.145,55.66,56.175,56.688,57.2,56.691,56.18,55.668,55.154,54.64,54.658,54.676,54.694,54.712,54.73,54.076,53.42,53.223,52.997,52.729,52.391,52.02,51.631,51.244,50.45,51.15,52.35,55.339
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0.000111308,0.000218176,0.001069562,0.026228879,0.046333977,0.070767849,0.139027329,0.273224277,0.52753245,0.660146377,1.537875582,1.686489971,1.976136492,2.388075,2.805499865,3.95,4.38,5.12,7.5,10.07,11.1,12.3,13.5,14.9,16.5,18.2,20.08130004,29.52351142,43.40544313,46.31,..,..
India,IND,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.111606687307358,..,-0.11445739865303,..,-0.187351524829865,..,-0.189068421721458,-0.143909424543381,-0.179698884487152,-0.0987746343016624,-0.0953764915466309,0.136991709470749,-0.00973291415721178,-0.00329578877426684,0.0316559858620167,0.0225540697574615,-0.15608711540699,-0.156965881586075,-0.222162052989006,0.0800218656659126,0.0613841451704502,0.0407555475831032,0.262748897075653,0.13084465265274,0.375041097402573,0.250856310129166,0.370331406593323,..
India,IND,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-7035654412.26464,-4291734332.07521,-4485223626.33251,-1875802280.34537,-1676281517.88667,-5563227578.46281,-5956139581.80651,-2965195307.24208,-6903105373.49659,-3228022816.39829,-4601248652.10514,1410181566.42623,7059496037.43388,8772510263.57572,780195721.51843,-10283543307.9807,-9299060317.4628,-8075694483.59495,-30971987180.9349,-26186435956.9107,-54515877624.3661,-62517637221.5214,-91471245845.7231,-49122670387.7036,-27314281992.5894,-22456838009.6209,-12113787707.3688,-38167659223.511,-65599439052.6676,-29762864650.3282,32730048588.208,-33422359357.9398,-79050941951.324,..
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.972584128379822,..,-1.20082128047943,..,-1.00120759010315,..,-1.21066498756409,-1.50999701023102,-1.28043293952942,-1.01388049125671,-1.06518423557281,-1.15429580211639,-1.10970735549927,-1.35554790496826,-1.27798449993134,-1.32679533958435,-1.28930985927582,-1.22917413711548,-0.997911989688873,-0.954773545265198,-0.960426509380341,-0.774099051952362,-0.997705161571503,-0.796840608119965,-0.841136157512665,-0.691997945308685,-0.568608164787292,..
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,368.749759408129,303.850437957407,317.558738700794,301.50079120851,346.227393115934,373.628235651141,399.577312178982,414.898679748919,412.509354123275,440.961454614021,442.034778911498,449.911124933268,468.844428308942,543.843798895899,624.105094381691,710.509344848758,802.013742049265,1022.73246704551,993.503405266506,1096.63613605519,1350.63447029491,1449.60330101563,1434.01798721629,1438.05700508042,1559.86377870535,1590.17433135955,1714.27953740039,1957.96981329558,1974.3777314935,2050.1638002619,1913.21973278751,2238.12714218765,2410.88802070689,..
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.53345456125301,1.05683143496063,5.48239602040357,4.75077621776924,6.65892407028434,7.57449183788519,7.54952224920051,4.04982084998183,6.18441582172117,8.84575555939531,3.84099115659129,4.82396626555771,3.80397532112175,7.8603814759073,7.92293661259009,7.92343062107486,8.06073257216011,7.66081506586751,3.08669805952395,7.86188883244891,8.49758470212609,5.24131500151445,5.45638875261152,6.38610640116532,7.41022760058425,7.99625379040316,8.25630549903522,6.79538342343425,6.45385134074191,3.87143693928024,-5.83105322050864,9.05027790869941,7.23969328081449,..
India,IND,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,0.313456207513809,..,0.335014313459396,..,0.348079591989517,..,-0.0173958707600832,0.120161645114422,0.0533560588955879,0.13313016295433,0.178989619016647,0.0968981608748436,0.0958504602313042,0.0179808251559734,-0.0358108207583427,-0.0862971395254135,-0.0628807470202446,-0.0456913113594055,-0.0686448365449905,-0.0699370950460434,-0.0554894171655178,-0.0294485334306955,-0.000957082957029343,-0.06662368029356,-0.057718563824892,-0.108277000486851,0.11470004171133,..
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.6683038500875,13.7518189408817,8.96515236173758,9.8617828547541,9.98004476893246,9.06270222432151,7.57501828948823,6.4762712593954,8.01016752456401,3.06839552293496,3.64497015989629,3.21561601727176,3.71568377761413,3.8677980853483,5.72541322901259,5.6219032611496,8.40093821856824,6.94441825353633,9.19396962617334,7.04036543443634,10.5260308564116,8.73358014388084,7.93438627064478,6.18650398213003,3.33175692181283,2.27958810140629,3.23797495325803,3.96925792751712,3.88424027914405,2.4055171623353,4.7465489289995,8.53852548308286,8.22586949859702,..
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,6.838,6.838,6.838,6.83,6.998,7.165,7.339,7.511,7.68,7.85,8.022,8.202,8.368,8.535,8.7,8.618,8.537,8.463,8.383,8.3,8.215,8.138,8.06,7.976,7.891,7.808,7.728,7.65,6.51,7.86,6.38,4.822,4.668
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,6.828,..,..,..,..,..,2.731,..,..,..,..,8.697,..,..,..,..,3.115,..,3.222,..,..,..,..,..,7.652,6.51,7.859,6.38,4.822,..
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,17.5035,22.7424333333333,25.9180833333333,30.4932916666667,31.3737425,32.4270766666667,35.4331733333333,36.3132858333333,41.259365,43.0554283333333,44.941605,47.1864141666667,48.6103191666667,46.5832841666667,45.3164666666667,44.099975,45.3070083333333,41.3485333333333,43.5051833333333,48.4052666666667,45.7258121212121,46.6704666666667,53.4372333333333,58.5978454166667,61.0295144607843,64.1519444632786,67.1953128073894,65.121568645066,68.3894670935421,70.4203405359551,74.0995668836052,73.9180128154351,78.6044905829916,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.007952054,0.033354344,0.08797845,0.11703148,0.181096675,0.337578456,0.606133118,1.183633404,3.014994095,4.595760598,7.806770983,14.16357152,19.63701843,28.74616679,42.91212541,60.63048058,71.07565334,67.84853606,68.6455143,72.21351677,75.67324414,84.25058892,86.31708801,85.90350833,83.25286162,82.621059,81.98893361,80.64857717,..
India,IND,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.19193586906134,-1.58891131223691,-1.55624498023457,-0.67161886953087,-0.512192660328109,-1.54413181166043,-1.51595497295368,-0.713014326393887,-1.63832533358649,-0.70354820631743,-0.982343805648837,0.290494936396436,1.3709411110344,1.44356106281762,0.110018663963655,-1.25350731467589,-0.988988302945319,-0.663717648768545,-2.58337749257963,-1.95146209113334,-3.25348368944327,-3.42928468604883,-5.00488971702126,-2.64566711725414,-1.33950896478618,-1.0675490716688,-0.52788060603306,-1.43948820322083,-2.42697545805262,-1.04961203907932,1.22511247454844,-1.06092393739783,-2.31370021875076,..
Ireland,IRL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44839954701.8213,20832366494.6162,-4010888042.20387,34912564500.8934,540847188.770729,-20925416484.7041,-25222409925.4462,-26152981888.6634,-21251151864.3365,-6747671077.87406,-47433558092.5427,-9219282218.49488,-55346188075.955,27441629240.531,-97444443421.6992,-110374030218.227,59233776504.1128,35688700619.6299,..
Ireland,IRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.26133865345752,2.73495949096658,2.60767725514267,2.05635610310019,1.50090049057357,2.08696657373782,3.45356359013551,2.44856368895848,9.82513843427359,18.414311686811,25.7260262388969,8.82598474895757,22.8030331273105,13.8344483619935,-5.4573737056403,22.1832694953893,9.50555829114522,22.1915415030247,8.45449268903965,22.827608853053,17.0104319599033,9.90897233886717,25.8043465179726,29.7385395755597,37.5005979229747,81.0838683875125,34.4707735129475,17.2875386297542,17.4199352066576,-11.689488034703,6.57876273793105,17.8869865733027,-0.356166966705126,..
Ireland,IRL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,621910999.9,1361667999.9,1458175000,1077890000,856979000,1442925000,2617483000,2028797815.385,8862216910.747,18210641713.908,25779436152.57,9650920349.706,29323796527.222,22781292817.206,-10607612697.348,47001243614.0878,22070063905.1011,59934755383.4486,23287686335.9747,53974309647.0524,37748455283.6937,23699352432.596,58090414122.9928,70811172728.4365,97382259038.5326,237060224928.863,102915688042.276,58300808407.7828,67361732390.1091,-46633226471.2905,28197148646.511,91830318557.2168,-1898868608.45574,..
